time,latitude,longitude,kd,no3,fe,si,o2,so,chl
2024-06-22,21.75,90.5,0.39071688575925617,4.129627130410901,0.012738089954207065,3.53855019252493,5.727596652755456,12.956617,13.406774
2024-06-22,21.75,90.75,0.39071688575925617,4.197414165743462,0.011844329174749736,3.7446337409621417,5.713588174588776,13.349638,13.766003
2024-06-22,21.75,91.0,0.39071688575925617,4.297029182920214,0.011395209285682172,3.8469030886462097,5.7195098814048855,11.270832,13.956213
2024-06-22,22.0,90.5,0.3671115921639999,4.172579760411064,0.012331209163183043,3.3562730953483477,5.730454719975984,8.42944,11.797511
2024-06-22,22.0,90.75,0.39071688575925617,4.386530788227506,0.013057164988568695,3.676370796030601,5.819678397501405,6.5505786,15.950364
2024-06-22,22.25,91.0,0.36415696766034683,4.419057572209924,0.015648907632592923,2.79437492017402,5.918625888265936,5.4131813,15.743679
2024-06-22,22.5,91.0,0.2295668775133281,4.10042200708508,0.012243846259577505,2.2054953907784993,5.565580381749727,5.3965735,4.1540303
2024-06-23,20.0,87.0,0.07100990523932392,0.08528768562017351,0.0012362006889722645,0.8908896793994978,5.315880527325611,32.57413,0.502322
2024-06-23,20.0,87.25,0.0566294026048428,0.019108748382582644,0.0013648894145177528,0.8622092593912202,5.304170950846186,32.433468,0.32426846
2024-06-23,20.0,87.5,0.04812820607588989,0.02196263886906319,0.0014085400415578791,0.9181761533495046,5.297819742753852,31.315514,0.23211059
2024-06-23,20.0,87.75,0.04503210674726661,0.05718077858985573,0.0014606216726228383,1.0019198740171906,5.297489173690989,31.301418,0.20697442
2024-06-23,20.0,88.0,0.03954642933277601,0.2172472502462584,0.001529023747174901,1.1160968391421708,5.295403826308709,31.32411,0.15714133
2024-06-23,20.0,88.25,0.037227312264635444,0.4337248533481809,0.0016472981590650154,1.2193963869981124,5.2940845708946735,31.28536,0.14066087
2024-06-23,20.0,88.5,0.037227312264635444,0.553767922451821,0.0018012181322066517,1.26538638542037,5.293939045674414,30.705612,0.13754617
2024-06-23,20.0,88.75,0.03764018111646515,0.5801225370275571,0.0018882578185726506,1.275826184653658,5.294290318865081,29.877132,0.13799155
2024-06-23,20.0,89.0,0.03676735227694542,0.5646839516406129,0.0019180403839389295,1.2688739159696238,5.294571710328138,29.391363,0.13424781
2024-06-23,20.0,89.25,0.036580297629953754,0.5147398910167469,0.001906160920399254,1.2470572934738882,5.295037142490747,29.000816,0.13522933
2024-06-23,20.0,89.5,0.03748020415357708,0.3601153230418637,0.0018435377395690617,1.1962134784673764,5.295343900175298,29.040472,0.1416125
2024-06-23,20.0,89.75,0.04065110695980766,0.17152496613060764,0.0016706681564548776,1.1398873645315097,5.296410199059724,29.353495,0.16495971
2024-06-23,20.0,90.0,0.043106576474441494,0.0507279045848544,0.001544074403326691,1.111559280160943,5.297596456755005,29.429083,0.18920515
2024-06-23,20.0,90.25,0.041192479482225416,0.04472052010446617,0.0015487101291305242,1.120335814953991,5.297409054157207,29.465157,0.1691333
2024-06-23,20.0,90.5,0.038290444048660964,0.058455111541760314,0.0015715978928238735,1.1345751366343404,5.297033342541932,29.47009,0.14678878
2024-06-23,20.0,90.75,0.03739362196133379,0.04795033542149575,0.0015865174154272368,1.1320718871413045,5.296950332582742,29.577293,0.14235628
2024-06-23,20.0,91.0,0.03731904073531661,0.047645263306203695,0.0016124820517659292,1.1233401851888414,5.296161895187819,29.565907,0.1399087
2024-06-23,20.25,87.0,0.08638241840330643,0.1526822622296568,0.001621314359272103,0.9002876834272756,5.328328639224927,32.79153,0.7050711
2024-06-23,20.25,87.25,0.07776676275156888,0.08454261710816274,0.001344947552428569,0.8206655184519506,5.320471051470473,32.646706,0.57954454
2024-06-23,20.25,87.5,0.05402263564477259,0.01768724733917921,0.0012622726985081702,0.8498882025522497,5.304849634752237,32.23155,0.29397595
2024-06-23,20.25,87.75,0.05087923482672078,0.021183482300459532,0.0013908657975705094,0.8994061868315887,5.301919520992725,32.134884,0.2613535
2024-06-23,20.25,88.0,0.044281118446736045,0.14015431755985974,0.0015449328763874563,1.0453168509777346,5.298528244311758,31.77449,0.19808118
2024-06-23,20.25,88.25,0.03849109127473136,0.4531893075135793,0.0016993510847018614,1.2183297484154891,5.2941641538878645,31.191732,0.14884369
2024-06-23,20.25,88.5,0.0377003271828257,0.5970003328466181,0.001894702916260318,1.2748036776521592,5.292233698509754,29.616884,0.1421402
2024-06-23,20.25,88.75,0.03768704152611197,0.6044170218563903,0.001975806208748765,1.2766074445160958,5.292177958893833,28.996498,0.14410014
2024-06-23,20.25,89.0,0.037741075760345216,0.6129781232379615,0.002001762136644149,1.2749047625683958,5.292525325013618,28.588118,0.14440802
2024-06-23,20.25,89.25,0.0373383397149072,0.6837424443429518,0.002014731365062903,1.293219126962917,5.293517063506781,28.657856,0.14127125
2024-06-23,20.25,89.5,0.0366923589810284,0.7096736136545817,0.002016370757451624,1.3052796499539792,5.294384241944057,28.859964,0.13336298
2024-06-23,20.25,89.75,0.03471096334698933,0.6005859369659706,0.0020283778500449763,1.275100196102713,5.294023862637174,28.871597,0.11867084
2024-06-23,20.25,90.0,0.03300768683083983,0.3685047105159086,0.0019775211156022538,1.2194668689645212,5.294272848500568,29.645584,0.10990784
2024-06-23,20.25,90.25,0.032517175335461716,0.19426751881234927,0.0018271089194525337,1.19594832413135,5.294695013742692,30.51972,0.10038137
2024-06-23,20.25,90.5,0.031799774822653254,0.14355703623567315,0.0017338221612946821,1.1845946447305942,5.295425940401432,29.791227,0.09353058
2024-06-23,20.25,90.75,0.031655460968113995,0.11597232174741012,0.0016848816893295015,1.1713064928751016,5.295631212063202,29.516674,0.098493576
2024-06-23,20.25,91.0,0.031655460968113995,0.11891594034412363,0.0017702807280173237,1.1839673224561584,5.295542219386789,29.904236,0.09806553
2024-06-23,20.5,87.0,0.08594464706885481,0.525887502036537,0.002987929090652448,1.0315868376824464,5.315700893708917,32.101887,0.68952477
2024-06-23,20.5,87.25,0.08282746663055852,0.14411165992704725,0.001628439672103726,0.8137013508513884,5.3248100653277595,32.68756,0.64988494
2024-06-23,20.5,87.5,0.06018069270625158,0.018011049849885007,0.0012257687384510708,0.7926916105337869,5.312212382139554,32.206017,0.36710113
2024-06-23,20.5,87.75,0.054680486868692306,0.020141499284346005,0.0013090792817023469,0.8257287534985306,5.3050253178523645,31.874134,0.29898602
2024-06-23,20.5,88.0,0.04856738221251744,0.10172422034230869,0.001548204213126624,0.9900500975574158,5.3013673605838765,30.922413,0.23917398
2024-06-23,20.5,88.25,0.03954384363331179,0.3929303823147725,0.0016790488082879809,1.1959449672966964,5.29533702975314,29.469908,0.15498063
2024-06-23,20.5,88.5,0.0377003271828257,0.47992945484815736,0.001806590232706231,1.2346184332330914,5.292074067653631,29.410635,0.1425462
2024-06-23,20.5,88.75,0.0377003271828257,0.4265495932120246,0.0019042398838475586,1.2076674805960177,5.29184627411933,29.163637,0.14433825
2024-06-23,20.5,89.0,0.03961062366675792,0.42719287459822003,0.0020539567858346634,1.184168935828986,5.291541914927838,28.986975,0.15636557
2024-06-23,20.5,89.25,0.03959814576278572,0.7173524549081285,0.0021359047305921,1.2658153007025827,5.292167494792843,28.973663,0.15596533
2024-06-23,20.5,89.5,0.03845280685022998,0.8539894502489015,0.0021420448829047108,1.3265941962364383,5.292776293116467,28.831556,0.14744386
2024-06-23,20.5,89.75,0.03604078754478162,0.8402743244310986,0.0021355379148454865,1.3278658292567236,5.292754271187653,29.324842,0.12693211
2024-06-23,20.5,90.0,0.032764970578692536,0.7115770523327735,0.0021378189358265774,1.2754512043260968,5.292258297406261,30.507853,0.1033252
2024-06-23,20.5,90.25,0.029568183750935964,0.39522653905168964,0.0020105295303193063,1.2329310379127083,5.291813864549325,30.292633,0.08188938
2024-06-23,20.5,90.5,0.0295355786709085,0.2393737895339268,0.0019442348499446509,1.2323384581557209,5.293816804193398,29.817858,0.07693283
2024-06-23,20.5,90.75,0.029541321506232968,0.19883259628332547,0.0018938206890135088,1.242017441557582,5.294805356654603,30.229689,0.07805712
2024-06-23,20.5,91.0,0.0294426420971578,0.21146375123091884,0.0020063591147837607,1.2487205517845732,5.294253871724326,30.87809,0.07739513
2024-06-23,20.75,87.0,0.09220251054388817,1.2531421822990096,0.005038905366023042,1.3800018547624835,5.302364017799433,29.64762,0.8088804
2024-06-23,20.75,87.25,0.0777718373520235,0.4202228746035271,0.0026071554148101384,0.90196663001429,5.312907757238184,32.11481,0.59374714
2024-06-23,20.75,87.5,0.06467144355299548,0.020239071256343413,0.001743297573394995,0.7424707738593295,5.310128292153458,32.518505,0.41849273
2024-06-23,20.75,87.75,0.056038860206922704,0.01828030444463027,0.0016735051088565965,0.7624528831101569,5.304583542993227,32.25253,0.31989005
2024-06-23,20.75,88.0,0.05262082163320391,0.026242065226942817,0.0017304678764373724,0.8316698335940645,5.3028026924176705,30.053938,0.286168
2024-06-23,20.75,88.25,0.04590574919370423,0.14641665492406084,0.0017190672568235506,1.0419757974263926,5.301535532692027,29.941998,0.2130942
2024-06-23,20.75,88.5,0.03968166074676816,0.30893076398702635,0.001691106173565099,1.172478514936983,5.297658799740513,29.858772,0.15515918
2024-06-23,20.75,88.75,0.03968166074676816,0.27936863640502063,0.0017285650702195763,1.1444901527132507,5.294874045115207,30.128069,0.16225995
2024-06-23,20.75,89.0,0.04281430614877021,0.20799820538725136,0.0019934140293908034,1.0812882231982481,5.293567503789165,30.564714,0.18606742
2024-06-23,20.75,89.25,0.04176885330795666,0.6576316547145883,0.0023162374497530396,1.2250850736664762,5.292280279957197,29.50544,0.17182858
2024-06-23,20.75,89.5,0.03971971363183127,0.9267132284672568,0.0022436960304797345,1.31408946158958,5.293201703829826,29.297731,0.1580336
2024-06-23,20.75,89.75,0.03695283577000924,0.9534284309052378,0.0021927766071684063,1.3191493527104299,5.292462711452652,29.369974,0.13559894
2024-06-23,20.75,90.0,0.03373079609777742,0.8859201390197552,0.002200648795225174,1.2617761418245745,5.291125819249638,29.472618,0.11011351
2024-06-23,20.75,90.25,0.03020198661625718,0.5737750141538748,0.002114571716540285,1.2054431827894987,5.290091778969708,30.320217,0.08459989
2024-06-23,20.75,90.5,0.029403450369241902,0.39577544794410663,0.002109477087890992,1.2122613393193222,5.291070571845377,30.60205,0.076260515
2024-06-23,20.75,90.75,0.029141811429463805,0.3568444985635345,0.0021236590390369954,1.2545488015173518,5.292887853381913,30.534952,0.075526826
2024-06-23,20.75,91.0,0.029346530198865305,0.49903974029638626,0.0022461165904454927,1.2919641759639091,5.293349145350359,29.741934,0.07573668
2024-06-23,21.0,87.0,0.08139553680280899,1.2592681069849465,0.005496656666041525,1.3941461053410966,5.28964391064297,29.602028,0.6378931
2024-06-23,21.0,87.25,0.0585714755533814,0.6823184610363802,0.0039034247154965894,1.062077168745559,5.29317984204011,31.802643,0.3470171
2024-06-23,21.0,87.5,0.05039335836657637,0.16001015665722054,0.0027949137871523546,0.809540628964791,5.29153839112703,32.501797,0.25709367
2024-06-23,21.0,87.75,0.04792640456982491,0.06433733152529832,0.0028335393330146267,0.7627522046432582,5.28880476487747,32.639343,0.2346188
2024-06-23,21.0,88.0,0.0540512906170678,0.03536986584130867,0.002733011020752022,0.7730014858714866,5.290326373438407,32.25753,0.2976477
2024-06-23,21.0,88.25,0.05339649396194422,0.04130209365422027,0.002673623281850126,0.8221556853301966,5.290401468332685,31.987173,0.2950901
2024-06-23,21.0,88.5,0.05454621390340713,0.07589678983637582,0.0023625744218653856,0.9403842967786021,5.294510128205083,31.562906,0.30423364
2024-06-23,21.0,88.75,0.05521318755791121,0.09315752814774893,0.002645212538447593,0.937306897045104,5.294749609665635,31.253366,0.30104628
2024-06-23,21.0,89.0,0.05270205511801584,0.0815008686552765,0.002505301908760408,0.9652018792010202,5.296566735086585,31.293915,0.28972796
2024-06-23,21.0,89.25,0.052693187929197485,0.43757683010500675,0.002745168674198069,1.1811372668037399,5.296142202593229,30.644539,0.27653185
2024-06-23,21.0,89.5,0.05587967882893534,1.0784751574317246,0.0028479676873435808,1.3655598797825654,5.3057144902449975,30.276615,0.32430932
2024-06-23,21.0,89.75,0.05265378220416421,1.4158810755932443,0.0024984487759105965,1.3273206476789892,5.301031978652285,29.65872,0.28197223
2024-06-23,21.0,90.0,0.049981654063348285,1.7913517694631327,0.003136072878894724,1.2840500683254727,5.3063546806320785,28.786217,0.25221014
2024-06-23,21.0,90.25,0.06097838511717184,1.9921354621787775,0.0035094373147492824,1.2866838656982091,5.315439443593044,28.889832,0.3752709
2024-06-23,21.0,90.5,0.034151344241587174,1.8541863875006945,0.0031566043781133613,1.2313254466299346,5.294806861930747,27.913143,0.11459457
2024-06-23,21.0,90.75,0.03396538287176054,2.0808393642704766,0.003439954765437715,1.2708952659928794,5.300117445433474,26.889952,0.108043395
2024-06-23,21.0,91.0,0.037974424357930144,2.6210381695669116,0.004131877525051982,1.5066556701710734,5.307578251867451,26.293846,0.14506164
2024-06-23,21.25,87.0,0.04554519064737048,1.3692498502213402,0.006659523368047494,1.2682205394393489,5.271432177016645,26.822475,0.20932052
2024-06-23,21.25,87.25,0.04206275725571608,1.1544627085679369,0.005721710052802616,1.1305436463411203,5.279670947585321,30.209087,0.17530648
2024-06-23,21.25,87.5,0.042037927613895104,0.8638695174133223,0.005036094561176379,0.9599123238617706,5.276553594463924,31.819002,0.17864758
2024-06-23,21.25,87.75,0.05280897316592732,0.329768912317798,0.004649404448648113,0.8457775338476949,5.278020164970157,32.02137,0.29145503
2024-06-23,21.25,88.0,0.057491492807434534,0.23773752336139184,0.0045445382254426315,0.7936398172968792,5.27877280994875,31.884546,0.3352385
2024-06-23,21.25,88.25,0.05953204022530777,0.2762193457042853,0.004672921277014674,0.7477570440469828,5.279079295859781,31.548407,0.34536162
2024-06-23,21.25,88.5,0.0595255955199834,0.2827397291692865,0.004370668697057364,0.7435745276233122,5.279499974747933,31.097998,0.37027863
2024-06-23,21.25,88.75,0.0560201041000629,0.28915288527610455,0.004324434440451806,0.8271085494814095,5.285263028244324,30.702492,0.3197819
2024-06-23,21.25,89.0,0.0527920630225138,0.19775299401708613,0.0036495900370928495,0.9112920995016126,5.286107832616337,30.38612,0.28044885
2024-06-23,21.25,89.25,0.05279082702561111,0.2583278212882383,0.0035811106621170363,1.2136279430993575,5.297239736112877,29.898325,0.2809705
2024-06-23,21.25,89.5,0.06418958776740284,1.3649941129491872,0.004250238924505034,1.5283801230727583,5.333685813473282,29.199053,0.41048974
2024-06-23,21.25,89.75,0.1321564853725786,2.4737267199544184,0.005326378328216244,1.6578213272255522,5.409178098247003,28.306465,1.4810157
2024-06-23,21.25,90.0,0.19201742458107338,3.276410803354338,0.009578285415222527,2.071805120795952,5.4649709864204965,26.815804,2.862471
2024-06-23,21.25,90.25,0.20476973382297506,3.399737716869645,0.009838804832392418,2.043613825795521,5.466980866945093,24.821287,3.1951392
2024-06-23,21.25,90.5,0.11921315920869417,3.3615102637590866,0.007091435727905682,1.3706475355052057,5.3873561952011775,20.723251,1.2533913
2024-06-23,21.25,90.75,0.08613953037513025,3.6336616795443186,0.007684819985642719,1.1017955500445873,5.4053924315257795,20.27251,0.7127399
2024-06-23,21.25,91.0,0.11527127048034885,3.73810557086128,0.00790670942720279,1.375838134823199,5.432803372134583,17.685802,1.1672329
2024-06-23,21.5,87.25,0.09924865020143073,2.875782066276673,0.007049330979520564,1.4779672293741102,5.315149901208087,27.273823,0.9146638
2024-06-23,21.5,87.5,0.07849249748761473,2.410220818398093,0.007053035168305859,1.2393695905810294,5.290577490837816,26.714653,0.5923819
2024-06-23,21.5,87.75,0.07786952648646313,1.6908409252421703,0.00583786744363856,1.0796526859268538,5.284160225463833,29.371325,0.60051364
2024-06-23,21.5,88.0,0.08210326941113233,1.194410652321609,0.005754870919111516,0.9874804099469314,5.281675810796604,29.822361,0.65007204
2024-06-23,21.5,88.25,0.0911309681430319,1.0516115225705946,0.005393814791767703,1.0774570530095435,5.280959944299846,26.858473,0.7563252
2024-06-23,21.5,88.5,0.08519964011840706,0.8980845200284706,0.005833118238610312,0.9410152659062514,5.2944390054189405,26.784517,0.7152287
2024-06-23,21.5,88.75,0.06281001563227677,0.5137650992716563,0.005138836930981446,0.989730469380257,5.295774937312108,28.575634,0.40350524
2024-06-23,21.5,89.0,0.06097028442117382,0.41654562514276866,0.004931025187653595,0.9982138489308158,5.295387127588104,28.974398,0.3724993
2024-06-23,21.5,89.25,0.060335271723439846,0.4071900462133286,0.004647798232687462,1.1320894236250891,5.299575674546368,28.767681,0.36808902
2024-06-23,21.5,89.5,0.05986503646333316,0.9104403316075469,0.005095056626604282,1.4858691164998257,5.300696983013646,28.376616,0.3618524
2024-06-23,21.5,89.75,0.08152717453796192,2.11895115540502,0.005631172843410013,1.6828394036603591,5.366406389687108,28.197676,0.6349639
2024-06-23,21.5,90.0,0.1965727822917188,3.169749486198453,0.008957580814132947,1.6333308883270774,5.53884643020988,25.854963,2.9550102
2024-06-23,21.5,90.25,0.34903040879425923,3.8977908875946117,0.01342578347498987,2.3058745268694025,5.732479999956353,19.252878,8.204264
2024-06-23,21.5,90.5,0.39071688575925617,4.104328060842044,0.0127440998911387,3.3310080089387166,5.743907746521585,16.836481,13.078154
2024-06-23,21.5,90.75,0.36757873099912447,4.27833930179806,0.014107407925516256,2.444092728151826,5.759208351483242,14.801183,8.874743
2024-06-23,21.5,91.0,0.3675786132896197,4.317749012832462,0.013241166544409594,2.613698421885287,5.743464171283861,13.430977,9.0816
2024-06-23,21.75,88.0,0.10752924925412606,1.2621558597080669,0.006083337921717661,1.3585435187834396,5.288259454908263,26.406555,1.0250483
2024-06-23,21.75,89.75,0.10017016003639588,1.770083738768935,0.00686672647773765,2.1015901894265703,5.318863736806683,26.68556,0.9361962
2024-06-23,21.75,90.0,0.22915273992031265,2.971608111864787,0.0079114180388347,2.754041849903201,5.4743436496218045,22.360943,3.9224854
2024-06-23,21.75,90.25,0.3773383673103102,3.943926532381154,0.012350098610759655,3.330119122980328,5.716418173576607,15.04057,12.397443
2024-06-23,21.75,90.5,0.39071688575925617,4.173381148540635,0.012623433147492032,3.5855031630243093,5.770852850443091,12.030113,13.360905
2024-06-23,21.75,90.75,0.39071688575925617,4.232428430751904,0.01178631420577303,3.775220210454463,5.7551415268816575,12.696039,13.735804
2024-06-23,21.75,91.0,0.39071688575925617,4.323653203587571,0.011409498423444754,3.8646337854779413,5.757712328597281,10.626879,13.940889
2024-06-23,22.0,90.5,0.364416560148839,4.198583459100689,0.012225851771740284,3.372372645261677,5.766786600461112,7.977438,11.637102
2024-06-23,22.0,90.75,0.39071688575925617,4.406252431005423,0.01305999084490963,3.6867831834731235,5.865528408803368,6.317823,16.038355
2024-06-23,22.25,91.0,0.3684113520731565,4.422637006803698,0.01566887648152397,2.774835914161613,5.9708088800768415,5.3583684,16.111086
2024-06-23,22.5,91.0,0.2455495711550141,4.102391316746369,0.012207919195674174,2.1189594462442978,5.5886366460104915,5.300999,4.4352074
2024-06-24,20.0,87.0,0.07053624254355563,0.0841139535092914,0.0012961264650723742,0.8740872418616216,5.315775679457854,32.669228,0.5081101
2024-06-24,20.0,87.25,0.0521433189143177,0.016225293122258167,0.0013742134360423585,0.8694123930015389,5.302362822644889,32.336533,0.27794775
2024-06-24,20.0,87.5,0.04567958848399978,0.03962200281812018,0.0014117071723616461,0.9543239710284102,5.298644712964352,31.291044,0.21446846
2024-06-24,20.0,87.75,0.04283807606142045,0.13904327550032,0.001500319357841708,1.0647638735116929,5.297934093108155,31.417461,0.18630655
2024-06-24,20.0,88.0,0.03823447505725391,0.3558277751926035,0.0016184749625231221,1.180976913987912,5.295279607225705,31.355284,0.14644386
2024-06-24,20.0,88.25,0.037227312264635444,0.5288019726658062,0.0017706803199209903,1.2568044193912777,5.294208285827309,30.840992,0.13673837
2024-06-24,20.0,88.5,0.03710696152272414,0.5831710850381019,0.0018940937713172127,1.2768352911847543,5.294374051892313,30.09305,0.13469352
2024-06-24,20.0,88.75,0.03625581545399125,0.5831869133574972,0.0019454112598093916,1.2775437165745154,5.294695565738447,29.302282,0.1315709
2024-06-24,20.0,89.0,0.03559774466000513,0.5531545590804078,0.001967946422565643,1.2645775294738453,5.29536716899166,29.04219,0.12767021
2024-06-24,20.0,89.25,0.03669163792922829,0.4501353685457311,0.0019433492729961776,1.2279559457889802,5.29657740369023,28.80846,0.13527046
2024-06-24,20.0,89.5,0.03946649352373446,0.2530491671953586,0.0017944822532006343,1.1649203370185286,5.297230125715868,29.495478,0.15681846
2024-06-24,20.0,89.75,0.0436583110888364,0.06538487850111248,0.0015728559133744552,1.104313770951,5.298575683181422,30.094725,0.19413796
2024-06-24,20.0,90.0,0.04250411017013028,0.018621074635714063,0.0014781710666517806,1.0839141651968398,5.2981370002830195,29.959948,0.18437095
2024-06-24,20.0,90.25,0.04153813163285005,0.02027431015397517,0.0015040587363670404,1.0995632696756317,5.298202009894714,29.688265,0.17303568
2024-06-24,20.0,90.5,0.03980005972272088,0.034761574416749895,0.0015536337857658647,1.1202126454850414,5.298220361843232,29.511612,0.15763848
2024-06-24,20.0,90.75,0.03731904073531661,0.043625287221107985,0.0016076990590204038,1.1270074691805885,5.297672558704135,29.641964,0.1390226
2024-06-24,20.0,91.0,0.03731904073531661,0.049601764256773116,0.0016557113531552592,1.122145041889713,5.297077197856647,29.596506,0.13507809
2024-06-24,20.25,87.0,0.08496747798373566,0.19376144602084008,0.001670791749791197,0.9011515912008407,5.326291321349058,32.78872,0.7044361
2024-06-24,20.25,87.25,0.07289593793691244,0.07838622877728983,0.0013273195215742696,0.8157009514736883,5.318068325842781,32.493443,0.5306091
2024-06-24,20.25,87.5,0.051878270105887345,0.014864402348470704,0.0012833479566229048,0.8469787666250609,5.30429789746893,32.06548,0.27642822
2024-06-24,20.25,87.75,0.050940811772852035,0.038099011203884384,0.0014160490291635507,0.9323209584883129,5.302432886167435,32.02383,0.2616261
2024-06-24,20.25,88.0,0.041078716764279724,0.2844164410772131,0.0016114621970690067,1.1305594985279694,5.2971741132829955,31.737698,0.17051712
2024-06-24,20.25,88.25,0.0377003271828257,0.540292635387138,0.0018173512164425718,1.253565846102867,5.292986482601729,30.577705,0.14037748
2024-06-24,20.25,88.5,0.03767375761894137,0.5797933029356184,0.0019544817555722767,1.268026598627434,5.292269615713661,28.977982,0.13782348
2024-06-24,20.25,88.75,0.03738144388794976,0.5689801762950109,0.001995994377223318,1.2613230830919657,5.292707560970865,28.691483,0.14088275
2024-06-24,20.25,89.0,0.03712338260006434,0.6162324693505693,0.0020295206290505876,1.2657541874242235,5.293415069903551,28.504738,0.1399074
2024-06-24,20.25,89.25,0.036944567004602656,0.6952511656302366,0.0020464901098922786,1.2936499300480768,5.294195784485862,28.660997,0.13405511
2024-06-24,20.25,89.5,0.035588760205210804,0.6789385138506581,0.0020357788952499816,1.2957729219724972,5.295081386407366,28.83079,0.12449596
2024-06-24,20.25,89.75,0.03445470259283372,0.5081609466652908,0.0020463669621633446,1.250391988513873,5.29538336657652,28.923937,0.1162591
2024-06-24,20.25,90.0,0.03406576362549441,0.27598542762958306,0.0019409476418527374,1.2008905590846566,5.2956393839514,29.50274,0.11352319
2024-06-24,20.25,90.25,0.03290728689155897,0.1642203981786322,0.0018235262649068534,1.1883342470438765,5.295959188229899,30.002977,0.10592444
2024-06-24,20.25,90.5,0.032207110821260036,0.12939250423053703,0.001743858794009406,1.1803144187383974,5.296425478055056,29.478363,0.09880881
2024-06-24,20.25,90.75,0.031655460968113995,0.11422436442382063,0.0017269905929179858,1.1719153202774315,5.2962871069651145,29.493301,0.09696393
2024-06-24,20.25,91.0,0.031655460968113995,0.12242515101384828,0.0018382983936590788,1.1873857262057146,5.29628956194129,29.757748,0.09518925
2024-06-24,20.5,87.0,0.08284090230356182,0.5003413756043401,0.002913933269739271,1.022548297062715,5.313536811010364,32.42185,0.6702602
2024-06-24,20.5,87.25,0.08083993441921322,0.2103071480778004,0.0017530831513799222,0.8500822090597057,5.321432540514086,32.641426,0.6322498
2024-06-24,20.5,87.5,0.06089934737003158,0.019040523243153643,0.001247803069840914,0.7860475044471421,5.312326133963522,32.17096,0.37103716
2024-06-24,20.5,87.75,0.052727722753096486,0.0168276141730064,0.0013314275568293617,0.8154475089798555,5.304992537936715,31.038656,0.2889013
2024-06-24,20.5,88.0,0.04470396511292503,0.1756061169510332,0.0015834248209866649,1.0527898963041733,5.299803761315798,29.909142,0.20266938
2024-06-24,20.5,88.25,0.0377003271828257,0.44443870098615573,0.001733233083363184,1.2201013374554595,5.29362864163687,29.452051,0.14481038
2024-06-24,20.5,88.5,0.0377003271828257,0.4310219325257506,0.0018379329659751426,1.216170528689477,5.29229119559813,29.217657,0.13661723
2024-06-24,20.5,88.75,0.0377003271828257,0.3708654783499069,0.0019247006747507768,1.1817488515858368,5.292664519270189,29.371037,0.14458218
2024-06-24,20.5,89.0,0.03956903421322602,0.47590580210521494,0.0020944845350936198,1.1786410577829665,5.292357491724137,28.905018,0.15375239
2024-06-24,20.5,89.25,0.03838223191842695,0.7836710606481972,0.0021646933598251897,1.2893537979626333,5.292880463339151,28.962673,0.14726445
2024-06-24,20.5,89.5,0.03661374777775489,0.8478990367873112,0.0021504842503377174,1.3262741503602875,5.293395071908374,28.79005,0.13229771
2024-06-24,20.5,89.75,0.033785681629673506,0.7833868908693463,0.0021461992658443245,1.3150000039596696,5.293626983880935,29.569643,0.11062991
2024-06-24,20.5,90.0,0.031419823835046594,0.6479659588166314,0.0021654126009431414,1.26200017384785,5.292976529635526,30.477438,0.0935076
2024-06-24,20.5,90.25,0.029565861439929172,0.355976801293859,0.0020428597404116362,1.2331317013733378,5.292611368258724,30.20538,0.078974366
2024-06-24,20.5,90.5,0.028554088948271477,0.23848485344676926,0.0019833750107792984,1.2358183007679264,5.2945593139057054,29.760883,0.07589447
2024-06-24,20.5,90.75,0.02917122423026814,0.19806803602595585,0.0019282974389092148,1.2417345787454732,5.295320380067147,30.11957,0.07672906
2024-06-24,20.5,91.0,0.028356524455357083,0.23725596510672886,0.0021131706812808045,1.2516895354293274,5.294581898365942,30.77315,0.0755488
2024-06-24,20.75,87.0,0.09206659780241302,1.2550507210213764,0.004870761558197447,1.3761334130884817,5.303760575371235,29.99419,0.79104704
2024-06-24,20.75,87.25,0.07910319878093043,0.498445163157925,0.002624605507696779,0.9438021581176785,5.313657158033415,32.21342,0.5979624
2024-06-24,20.75,87.5,0.06318465038051767,0.03469991356666638,0.0017920740756074095,0.7415853303986497,5.308787958081748,32.441696,0.39940146
2024-06-24,20.75,87.75,0.05471689018971497,0.014790842197149589,0.0017931227939904893,0.7513850976376658,5.30231342167398,32.236534,0.29995814
2024-06-24,20.75,88.0,0.05245780158577296,0.029170764828842295,0.001719299956426129,0.8452181421287593,5.302520769857287,30.113373,0.2825849
2024-06-24,20.75,88.25,0.044118487910568535,0.18549075457731454,0.0017214193072424843,1.05877224243435,5.299164107961324,30.175646,0.19900216
2024-06-24,20.75,88.5,0.03968166074676816,0.28610004420475305,0.0016920448843211712,1.1622521874154965,5.29779933239151,30.027536,0.1527014
2024-06-24,20.75,88.75,0.041193434327947864,0.2358597960726604,0.0017728044531682087,1.1136912607106404,5.294999117243182,30.270124,0.16857876
2024-06-24,20.75,89.0,0.04190206031914307,0.22010624737301404,0.002035439087669856,1.07401101023998,5.293603674536801,30.390963,0.17841372
2024-06-24,20.75,89.25,0.03971427786863701,0.75775449620612,0.0023138902898727576,1.2588840819120155,5.293418737834138,29.47772,0.16251105
2024-06-24,20.75,89.5,0.03799217996917658,0.9345863418369887,0.002226385762904067,1.3147566023668524,5.294024314573303,29.302567,0.14482677
2024-06-24,20.75,89.75,0.03520842757457796,0.9361168883052872,0.0021955017213242225,1.3121163288197062,5.29309500371863,29.260937,0.12075804
